"combined_row","field","source","conversion"
36,"eGCWab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AZ13",
36,"N_eGCWab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BA13",
36,"GCWad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BB13",
36,"eGCWad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BC13",
36,"d13Cp","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BE13",
36,"ed13Cp","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BF13",
36,"N_ed13Cp","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BG13",
36,"CO2_0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BK13",
36,"dv","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CL13",
36,"A0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BL13",
36,"eA0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BM13",
36,"N_eA0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BN13",
36,"CiCa0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BO13",
36,"eCiCa0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BP13",
36,"gb","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BR13",
36,"egb","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BS13",
36,"N_egb","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BT13",
36,"s1","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BU13",
36,"es1","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BV13",
36,"N_es1","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BW13",
36,"s2","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BX13",
36,"es2","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BY13",
36,"N_es2","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BZ13",
36,"s3","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CA13",
36,"es3","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CB13",
36,"N_es3","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CC13",
36,"s4","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CD13",
36,"es4","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CE13",
36,"N_es4","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CF13",
36,"s5","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CG13",
36,"es5","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CH13",
36,"N_es5","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CI13",
37,"sample","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!O14",
37,"doi","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!D14",
37,"lat","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AA14",
37,"lon","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AB14",
37,"age_mean","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!V14",
37,"age_notes","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!Z14",
37,"family","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!P14",
37,"Dab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AM14",
37,"eDab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AN14",
37,"N_eDab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AO14",
37,"Dad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AP14",
37,"GCLab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AS14",
37,"eGCLab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AT14",
37,"N_eGCLab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AU14",
37,"GCLad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AV14",
37,"eGCLad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AW14",
37,"GCWab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AY14",
37,"eGCWab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AZ14",
37,"N_eGCWab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BA14",
37,"GCWad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BB14",
37,"eGCWad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BC14",
37,"d13Cp","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BE14",
37,"ed13Cp","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BF14",
37,"N_ed13Cp","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BG14",
37,"CO2_0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BK14",
37,"dv","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CL14",
37,"A0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BL14",
37,"eA0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BM14",
37,"N_eA0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BN14",
37,"CiCa0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BO14",
37,"eCiCa0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BP14",
37,"gb","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BR14",
37,"egb","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BS14",
37,"N_egb","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BT14",
37,"s1","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BU14",
37,"es1","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BV14",
37,"N_es1","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BW14",
37,"s2","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BX14",
37,"es2","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BY14",
37,"N_es2","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BZ14",
37,"s3","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CA14",
37,"es3","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CB14",
37,"N_es3","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CC14",
37,"s4","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CD14",
37,"es4","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CE14",
37,"N_es4","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CF14",
37,"s5","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CG14",
37,"es5","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CH14",
37,"N_es5","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CI14",
38,"sample","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!O15",
38,"doi","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!D15",
38,"lat","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AA15",
38,"lon","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AB15",
38,"age_mean","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!V15",
38,"age_notes","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!Z15",
38,"family","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!P15",
38,"genus","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!Q15",
38,"Dab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AM15",
38,"eDab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AN15",
38,"N_eDab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AO15",
38,"Dad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AP15",
38,"GCLab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AS15",
38,"eGCLab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AT15",
38,"N_eGCLab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AU15",
38,"GCLad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AV15",
38,"eGCLad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AW15",
38,"GCWab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AY15",
38,"eGCWab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AZ15",
38,"N_eGCWab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BA15",
38,"GCWad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BB15",
38,"eGCWad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BC15",
38,"d13Cp","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BE15",
38,"ed13Cp","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BF15",
38,"N_ed13Cp","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BG15",
38,"CO2_0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BK15",
38,"dv","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CL15",
38,"A0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BL15",
38,"eA0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BM15",
38,"N_eA0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BN15",
38,"CiCa0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BO15",
38,"eCiCa0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BP15",
38,"gb","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BR15",
38,"egb","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BS15",
38,"N_egb","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BT15",
38,"s1","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BU15",
38,"es1","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BV15",
38,"N_es1","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BW15",
38,"s2","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BX15",
38,"es2","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BY15",
38,"N_es2","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BZ15",
38,"s3","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CA15",
38,"es3","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CB15",
38,"N_es3","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CC15",
38,"s4","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CD15",
38,"es4","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CE15",
38,"N_es4","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CF15",
38,"s5","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CG15",
38,"es5","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CH15",
38,"N_es5","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CI15",
39,"sample","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!O16",
39,"doi","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!D16",
39,"lat","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AA16",
39,"lon","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AB16",
39,"age_mean","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!V16",
39,"age_notes","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!Z16",
39,"family","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!P16",
39,"genus","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!Q16",
39,"Dab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AM16",
39,"eDab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AN16",
39,"N_eDab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AO16",
39,"Dad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AP16",
39,"GCLab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AS16",
39,"eGCLab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AT16",
39,"N_eGCLab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AU16",
39,"GCLad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AV16",
39,"eGCLad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AW16",
39,"GCWab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AY16",
39,"eGCWab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AZ16",
39,"N_eGCWab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BA16",
39,"GCWad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BB16",
39,"eGCWad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BC16",
39,"d13Cp","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BE16",
39,"ed13Cp","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BF16",
39,"N_ed13Cp","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BG16",
39,"CO2_0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BK16",
39,"dv","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CL16",
39,"A0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BL16",
39,"eA0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BM16",
39,"N_eA0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BN16",
39,"CiCa0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BO16",
39,"eCiCa0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BP16",
39,"gb","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BR16",
39,"egb","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BS16",
39,"N_egb","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BT16",
39,"s1","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BU16",
39,"es1","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BV16",
39,"N_es1","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BW16",
39,"s2","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BX16",
39,"es2","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BY16",
39,"N_es2","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BZ16",
39,"s3","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CA16",
39,"es3","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CB16",
39,"N_es3","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CC16",
39,"s4","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CD16",
39,"es4","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CE16",
39,"N_es4","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CF16",
39,"s5","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CG16",
39,"es5","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CH16",
39,"N_es5","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CI16",
40,"doi","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!D17",
40,"lat","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AA17",
40,"lon","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AB17",
40,"age_mean","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!V17",
40,"age_min","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!X17",
40,"age_max","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!W17",
40,"age_notes","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!Z17",
41,"sample","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!O18",
41,"doi","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!D18",
41,"lat","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AA18",
41,"lon","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AB18",
41,"age_mean","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!V18",
41,"age_notes","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!Z18",
41,"family","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!P18",
41,"Dab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AM18",
41,"eDab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AN18",
41,"N_eDab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AO18",
41,"Dad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AP18",
41,"GCLab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AS18",
41,"eGCLab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AT18",
41,"N_eGCLab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AU18",
41,"GCLad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AV18",
41,"eGCLad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AW18",
41,"GCWab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AY18",
41,"eGCWab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AZ18",
41,"N_eGCWab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BA18",
41,"GCWad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BB18",
41,"eGCWad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BC18",
41,"d13Cp","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BE18",
41,"ed13Cp","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BF18",
41,"N_ed13Cp","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BG18",
41,"CO2_0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BK18",
41,"dv","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CL18",
41,"A0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BL18",
41,"eA0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BM18",
41,"N_eA0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BN18",
41,"CiCa0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BO18",
41,"eCiCa0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BP18",
41,"gb","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BR18",
41,"egb","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BS18",
41,"N_egb","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BT18",
41,"s1","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BU18",
41,"es1","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BV18",
41,"N_es1","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BW18",
41,"s2","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BX18",
41,"es2","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BY18",
41,"N_es2","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BZ18",
41,"s3","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CA18",
41,"es3","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CB18",
41,"N_es3","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CC18",
41,"s4","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CD18",
41,"es4","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CE18",
41,"N_es4","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CF18",
41,"s5","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CG18",
41,"es5","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CH18",
41,"N_es5","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CI18",
42,"sample","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!O19",
42,"doi","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!D19",
42,"lat","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AA19",
42,"lon","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AB19",
42,"age_mean","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!V19",
42,"age_notes","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!Z19",
42,"family","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!P19",
42,"genus","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!Q19",
42,"Dab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AM19",
42,"eDab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AN19",
42,"N_eDab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AO19",
42,"Dad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AP19",
42,"GCLab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AS19",
42,"eGCLab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AT19",
42,"N_eGCLab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AU19",
42,"GCLad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AV19",
42,"eGCLad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AW19",
42,"GCWab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AY19",
42,"eGCWab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!AZ19",
42,"N_eGCWab","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BA19",
42,"GCWad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BB19",
42,"eGCWad","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BC19",
42,"d13Cp","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BE19",
42,"ed13Cp","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BF19",
42,"N_ed13Cp","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BG19",
42,"CO2_0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BK19",
42,"dv","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CL19",
42,"A0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BL19",
42,"eA0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BM19",
42,"N_eA0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BN19",
42,"CiCa0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BO19",
42,"eCiCa0","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BP19",
42,"gb","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BR19",
42,"egb","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BS19",
42,"N_egb","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BT19",
42,"s1","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BU19",
42,"es1","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BV19",
42,"N_es1","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BW19",
42,"s2","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BX19",
42,"es2","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BY19",
42,"N_es2","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!BZ19",
42,"s3","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CA19",
42,"es3","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CB19",
42,"N_es3","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CC19",
42,"s4","stomata-franks_reichgelt_2020.xlsx#leaf gas-exchange_Franks!CD19",
